7749517|7/17/2014|Vienne|France|45.5249458|4.8783142|Thâ€šÆ’tre Antique de Vienne|http://www.bandsintown.com/event/7749517?artist=30+seconds+to+mars
8261938|11/6/2014|Houston|TX|29.762663|-95.367269|Bayou Music Center|http://www.bandsintown.com/event/8261938?artist=%e2%88%86
7412147|6/22/2014|Ventura|CA|34.276873|-119.300255|Seaside Park|http://www.bandsintown.com/event/7412147?artist=mayday+parade
8648006|11/15/2014|Baltimore|MD|39.294113|-76.612447|Club 347|http://www.bandsintown.com/event/8648006?artist=jellybean+benitez
9065384|3/27/2015|Lake Buena Vista|FL|28.367735|-81.519822|House Of Blues|http://www.bandsintown.com/event/9065384?artist=matt+costa
7773649|4/13/2014|Columbus|OH|39.997584|-83.007424|Newport Music Hall|http://www.bandsintown.com/event/7773649?artist=dirty+heads
7432623|4/10/2014|Pikeville|KY|37.479666|-82.517158|Eastern Kentucky Expo Center|http://www.bandsintown.com/event/7432623?artist=billy+currington
7714457|6/4/2014|Atlanta|GA|33.7488889|-84.3880556|Cobb Energy Center|http://www.bandsintown.com/event/7714457?artist=morrissey
8067477|12/12/2014|Wien|Austria|48.2|16.3666667|Szene|http://www.bandsintown.com/event/8067477?artist=eluveitie
7611915|8/22/2014|Orange Beach|AL|30.2941667|-87.5736111|To be announced|http://www.bandsintown.com/event/7611915?artist=parmalee
8473356|10/25/2014|Chicago|IL|41.90994|-87.651948|Joe's on Weed Street|http://www.bandsintown.com/event/8473356?artist=wedding+banned
8626987|10/24/2014|Champaign|IL|40.1173897|-88.2416229|Fluid Events Center|http://www.bandsintown.com/event/8626987?artist=borgeous
7834608|3/14/2014|Austin|TX|30.2669444|-97.7427778|Starr Bldg Rooftop|http://www.bandsintown.com/event/7834608?artist=soundgarden
8503621|8/22/2014|Houston|TX|29.781702|-95.38781|Fitzgerald's|http://www.bandsintown.com/event/8503621?artist=blshs
9090428|4/21/2015|Detroit|MI|42.337764|-83.051578|The Fillmore|http://www.bandsintown.com/event/9090428?artist=steve+winwood
8968141|12/11/2014|Nashville|TN|36.169231|-86.782081|Rocketown|http://www.bandsintown.com/event/8968141?artist=jacob+whitesides
8920468|3/5/2015|Denver|CO|39.753367|-104.995239|The Summit Music Hall|http://www.bandsintown.com/event/8920468?artist=sir+sly
7314400|3/27/2014|Toronto|Canada|43.643155|-79.377919|Air Canada Center|http://www.bandsintown.com/event/7314400?artist=hedley
8134969|10/10/2014|Los Angeles|CA|34.0522222|-118.2427778|Palladium|http://www.bandsintown.com/event/8134969?artist=lily+allen
7856138|6/29/2014|Carlisle|PA|40.2013889|-77.1891667|Thornwald Park Amphitheater - Summer Artist Series|http://www.bandsintown.com/event/7856138?artist=payton+taylor
8270338|7/4/2014|Hamilton|Canada|43.257269|-79.871893|Molson Canadian Studio at Hamilton Place|http://www.bandsintown.com/event/8270338?artist=serena+ryder
9095210|2/19/2015|Madison|WI|43.074861|-89.388493|The Orpheum|http://www.bandsintown.com/event/9095210?artist=kacey+musgraves
8525138|8/30/2014|Barwies|Austria|47.3049202|10.9672804|Beachparty 2014|http://www.bandsintown.com/event/8525138?artist=dj+painkiller
7132119|7/10/2014|Kinross|United Kingdom|56.2|-3.4166667|Balado|http://www.bandsintown.com/event/7132119?artist=t+in+the+park
8407468|9/10/2014|Taipei|Taiwan|25.010811|121.537117|The Wall|http://www.bandsintown.com/event/8407468?artist=cut+copy
8025115|5/10/2014|Sao Paulo|Brazil|-23.6087914|-46.6973953|WTC|http://www.bandsintown.com/event/8025115?artist=joss+stone+%26+jeff+beck
8810124|2/20/2015|Welch|MN|44.629458|-92.650245|Treasure Island Resort & Casino|http://www.bandsintown.com/event/8810124?artist=ty+bates
8698558|11/15/2014|Pomona|CA|34.057709|-117.751363|Glass House|http://www.bandsintown.com/event/8698558?artist=every+time+i+die
5096315|4/28/2012|Hampton Beach|NH|42.9072222|-70.8125|Wally's|http://www.bandsintown.com/event/5096315?artist=candlebox
8679989|10/18/2014|Jamaica|NY|40.6913889|-73.8061111|Hollis Woods Community Church|http://www.bandsintown.com/event/8679989?artist=eli+whitney+%26+the+sound+machine
8332046|11/12/2014|Oakland|CA|37.807772|-122.270194|Fox Theatre|http://www.bandsintown.com/event/8332046?artist=slayer
7894253|5/12/2014|Rio De Janeiro|Brazil|-22.8901|-43.216202|Citibank Hall RJ|http://www.bandsintown.com/event/7894253?artist=eddie+vedder
8895472|2/26/2015|Tupelo|MS|34.257666|-88.698988|Winter Jam 2015 Tour Spectacular|http://www.bandsintown.com/event/8895472?artist=skillet
9059885|3/17/2015|Austin|TX|30.2669444|-97.7427778|South By Southwest 2015|http://www.bandsintown.com/event/9059885?artist=the+last+bison
9162946|2/14/2015|Grand Rapids|MI|42.958623|-85.673574|Lindsay Lou & the Flatbellys|http://www.bandsintown.com/event/9162946?artist=lindsay+lou
8517451|9/27/2014|Las Vegas|NV|36.0954361|-115.1715393|Blvd Brew Festival|http://www.bandsintown.com/event/8517451?artist=young+the+giant
8049577|5/27/2014|Chicago|IL|41.88528|-87.66159|Bottom Lounge|http://www.bandsintown.com/event/8049577?artist=anti-mortem
8011195|6/1/2014|Albuquerque|NM|35.084111|-106.648282|Sunshine Theater|http://www.bandsintown.com/event/8011195?artist=iration
7688580|3/21/2014|Iowa City|IA|41.660217|-91.531146|Gabe's|http://www.bandsintown.com/event/7688580?artist=the+oculus
8023527|5/23/2014|Barcelona|Spain|41.3904486|2.135979|SALA BIKINI|http://www.bandsintown.com/event/8023527?artist=miss+caffeina
8322270|7/26/2014|Fullerton|CA|33.870228|-117.923675|The Slidebar|http://www.bandsintown.com/event/8322270?artist=anger+the+giant
8258212|8/20/2014|Minneapolis|MN|44.978658|-93.276149|7th St Entry|http://www.bandsintown.com/event/8258212?artist=the+life+and+times
8102049|6/28/2014|Paris|France|48.85302|2.34878|TBA|http://www.bandsintown.com/event/8102049?artist=kartell
7764307|5/10/2014|Atlanta|GA|33.7488889|-84.3880556|The Masquerade - Heaven|http://www.bandsintown.com/event/7764307?artist=the+faint
8002769|5/26/2014|Oak Forest|IL|41.6027778|-87.7438889|Chicago Gaelic Park Irish Festival|http://www.bandsintown.com/event/8002769?artist=the+gothard+sisters
8692628|11/20/2014|Brooklyn|NY|40.72192|-73.9588852|Verboten|http://www.bandsintown.com/event/8692628?artist=les+sins
8849202|10/24/2014|New York|NY|40.763476|-73.997057|Pacha New York|http://www.bandsintown.com/event/8849202?artist=quintino
8003547|5/18/2014|Detroit|MI|42.3323441|-83.0414658|The Shelter|http://www.bandsintown.com/event/8003547?artist=boys+of+fall
9215849|2/7/2015|Dallas|TX|32.784579|-96.784193|TREES|http://www.bandsintown.com/event/9215849?artist=the+phuss
8375176|7/29/2014|Sydney Nsw|Australia|-33.874851|151.206894|Metro Theatre|http://www.bandsintown.com/event/8375176?artist=first+aid+kit
8371043|7/18/2014|Lebanon|OH|39.4352778|-84.2030556|3rd Friday On Mulberry Street|http://www.bandsintown.com/event/8371043?artist=corey+cox
7626430|5/8/2014|Montreal|Canada|45.512288|-73.554392|Corona Theatre|http://www.bandsintown.com/event/7626430?artist=neko+case
7393468|3/4/2014|London|United Kingdom|51.503971|-0.220144|O2 Shepherds Bush Empire|http://www.bandsintown.com/event/7393468?artist=5+seconds+of+summer
8315491|11/7/2014|Cleveland|OH|41.4994444|-81.6955556|Beachland Tavern|http://www.bandsintown.com/event/8315491?artist=marco+benevento
8717498|12/13/2014|Munich|Germany|48.15|11.5833333|Backstage Arena|http://www.bandsintown.com/event/8717498?artist=emil+bulls
7625956|7/7/2014|New York|NY|40.7141667|-74.0063889|Madison Square Garden|http://www.bandsintown.com/event/7625956?artist=michael+bubl%c3%a9
8574109|9/6/2014|Sisli|Turkey|41.1091499|29.0076199|Black Box Istanbul|http://www.bandsintown.com/event/8574109?artist=blondie
9036063|12/20/2014|Hanson|MA|42.042757|-70.850513|Venus III|http://www.bandsintown.com/event/9036063?artist=kristen+merlin
9306036|6/11/2015|Charlotte|NC|35.21685|-80.8554|Amos' SouthEnd|http://www.bandsintown.com/event/9306036?artist=royal+blood
8434592|10/31/2014|Indianapolis|IN|39.774|-86.150658|Anomaly Tour w/Lecrae|http://www.bandsintown.com/event/8434592?artist=andy+mineo
9191302|3/7/2015|Baltimore|MD|39.2902778|-76.6125|Legacy|http://www.bandsintown.com/event/9191302?artist=zardonic
7961277|6/30/2014|San Francisco|CA|37.787607|-122.42169|The Regency Ballroom|http://www.bandsintown.com/event/7961277?artist=future
8532843|10/9/2014|Tampa|FL|27.960158|-82.437854|The Orpheum|http://www.bandsintown.com/event/8532843?artist=new+found+glory
8921315|2/24/2015|Cincinnati|OH|39.129952|-84.509613|Bogart's|http://www.bandsintown.com/event/8921315?artist=beartooth
9267092|2/11/2015|Amsterdam|Netherlands|52.3622704|4.8839402|Paradiso|http://www.bandsintown.com/event/9267092?artist=ghostpoet
8754474|10/18/2014|Belo Horizonte|Brazil|-19.9166667|-43.9333333|Buddha Bar Party|http://www.bandsintown.com/event/8754474?artist=marcelo+cic
8925701|3/28/2015|Washington|DC|38.91789|-77.023183|930 Club|http://www.bandsintown.com/event/8925701?artist=father+john+misty
8663043|11/21/2014|Portland|OR|45.540728|-122.663737|Wonder Ballroom|http://www.bandsintown.com/event/8663043?artist=trentem%c3%b8ller
7323245|2/26/2014|Birmingham|United Kingdom|52.475565|-1.88644|Birmingham Institute|http://www.bandsintown.com/event/7323245?artist=gavin+degraw
8438689|11/1/2014|London|Uk|51.508309|-0.05928|Tobacco Dock|http://www.bandsintown.com/event/8438689?artist=joseph+capriati
8736626|12/5/2014|Edmonton|Canada|53.539799|-113.495779|The Starlite Room|http://www.bandsintown.com/event/8736626?artist=upon+a+burning+body
8252107|10/16/2014|Paris|France|48.8534284|2.3756988|Badaboum|http://www.bandsintown.com/event/8252107?artist=erlend+%c3%b6ye
8058725|5/9/2014|New Delhi|India|28.6|77.2|Pangaea|http://www.bandsintown.com/event/8058725?artist=quintino
8860257|12/4/2014|Brooklyn|NY|40.729664|-73.95836|Coco 66|http://www.bandsintown.com/event/8860257?artist=famous+last+words
8685376|11/14/2014|Mill Valley|CA|37.907038|-122.548047|Sweetwater Music Hall|http://www.bandsintown.com/event/8685376?artist=tr3+featuring+tim+reynolds
9298161|4/6/2015|Salt Lake City|UT|40.767168|-111.906586|The Complex|http://www.bandsintown.com/event/9298161?artist=ratatat
8263058|8/26/2014|Silver Spring|MD|38.996924|-77.027529|The Fillmore Silver Spring|http://www.bandsintown.com/event/8263058?artist=chevelle
8087996|8/6/2014|St Louis|MO|38.6336917|-90.2169042|The Firebird|http://www.bandsintown.com/event/8087996?artist=counterparts
8655829|12/8/2014|Memphis|TN|35.139482|-90.05178|FedExForum|http://www.bandsintown.com/event/8655829?artist=usher
7816443|4/30/2014|Cologne|Germany|50.9333333|6.95|Impericon Festival|http://www.bandsintown.com/event/7816443?artist=stick+to+your+guns
7602761|3/15/2014|Minneapolis|MN|44.977639|-93.275259|THE LOFT AT BAR FLY|http://www.bandsintown.com/event/7602761?artist=savant
8874478|12/5/2014|San Francisco|CA|37.782606|-122.409893|The Warfield|http://www.bandsintown.com/event/8874478?artist=mary+lambert
8503506|11/1/2014|Clifton Park|NY|42.868824|-73.8228|Upstate Concert Hall|http://www.bandsintown.com/event/8503506?artist=all+that+remains
8676820|10/31/2014|South Bend|IN|41.674654|-86.250133|Club Fever|http://www.bandsintown.com/event/8676820?artist=crobot
8174558|9/9/2014|Santiago|Chile|-33.45|-70.6666667|Movistar Arena|http://www.bandsintown.com/event/8174558?artist=michael+bubl%c3%a9
8913508|11/5/2014|Seattle|WA|47.614065|-122.320401|Neumos|http://www.bandsintown.com/event/8913508?artist=b.o.b
8345056|7/29/2014|Orlando|FL|28.548815|-81.351832|Plaza 'LIVE'|http://www.bandsintown.com/event/8345056?artist=hank+williams+iii
8369009|8/13/2014|Point Pleasant|NJ|40.0830556|-74.0686111|Jenks Club With Blackjack Billy|http://www.bandsintown.com/event/8369009?artist=scott+decarlo+music
8612109|10/22/2014|Salt Lake City|UT|40.7595291|-111.9016876|The Loading Dock|http://www.bandsintown.com/event/8612109?artist=catchingyourclouds
8337648|10/25/2014|Nashville|TN|36.155934|-86.848777|The Stone Fox|http://www.bandsintown.com/event/8337648?artist=milo+greene
7432612|3/8/2014|West Palm Beach|FL|26.686346|-80.18446|Cruzan Amphitheatre|http://www.bandsintown.com/event/7432612?artist=the+band+perry
8652489|3/2/2015|Washington|DC|38.895|-77.0366667|Verizon Center|http://www.bandsintown.com/event/8652489?artist=maroon+5
8438290|10/25/2014|Rocky Mount|VA|36.9967691|-79.891931|The Harvester Performance Center|http://www.bandsintown.com/event/8438290?artist=the+david+mayfield+parade
7638742|8/29/2014|Worthing|SD|43.330218|-96.714447|Lifelight Festival|http://www.bandsintown.com/event/7638742?artist=the+afters
8979502|4/3/2015|Cleveland|OH|41.499691|-81.690941|House of Blues|http://www.bandsintown.com/event/8979502?artist=walk+the+moon
8429266|10/23/2014|Spokane|WA|47.657186|-117.425668|Knitting Factory Concert House|http://www.bandsintown.com/event/8429266?artist=alter+bridge
8352882|9/26/2014|Asheville|NC|35.6008333|-82.5541667|The Orange Peel|http://www.bandsintown.com/event/8352882?artist=greensky+bluegrass
7650652|2/21/2014|Houston|TX|29.7630556|-95.3630556|Living Room Show|http://www.bandsintown.com/event/7650652?artist=clap+your+hands+say+yeah
8664725|9/11/2014|Kuala Lumpur|Malaysia|3.15549|101.7009202|Capricorn|http://www.bandsintown.com/event/8664725?artist=stafford+brothers
8155594|12/5/2014|Wembley|United Kingdom|51.56084|-0.287945|Wembley Arena|http://www.bandsintown.com/event/8155594?artist=bring+me+the+horizon
8864373|11/12/2014|Jacksonville|FL|30.3319444|-81.6558333|Jacksonville Fair|http://www.bandsintown.com/event/8864373?artist=brett+eldredge
8616385|9/20/2014|Weert|Netherlands|51.2569|5.692113|De Bosuil|http://www.bandsintown.com/event/8616385?artist=stormrider
